Original_Review,Actual_Rating,Predicted_Label,Churn_Probability,Cleaned_Review
I am using my salary account from Kotak Mahindra bank. Their app is okay because I can find all options. Their sales executive came to my office to open this account. Its a zero balance account and I never gone to their branch so far. There is no extra charges for other ATM withdrawals.,4.0,0,0.036390339162526215,using salary account kotak mahindra bank app okay find option sale executive came office open account zero balance account never gone branch far extra charge atm withdrawal
"I have HDFC Bank Salary account which i am using for the past 5 years only.I am using net banking service as well as mobile banking service both are very user friendly .This service is used for NEFT ,credit card bill payment and for money transfer .Customer service s also  good and satisfied .",5.0,0,0.031369694840132814,hdfc bank salary account using past year using net banking service well mobile banking service user friendly service used neft credit card bill payment money transfer customer service also good satisfied
I have Union Bank Of India Salary account for the past 12 years .Each transaction details will be shared though message alert only.No need to maintain any minimum balance amount on this account since salary account can be accessed zero balance.Customer service is pretty good and getting proper response .,5.0,0,0.1695464479313034,union bank india salary account past year transaction detail shared though message alert need maintain minimum balance amount account since salary account accessed zero balance customer service pretty good getting proper response
"From DBS bank, i have opened my savings account because the bank was suggested by my colleagues. Its easy to do the fund transfer through their Internet banking. Its a zero balance account. There is no additional cost for IMPS and NEFT transactions. They are maintaining the rules in a disciplinary way.",4.5,0,0.06601012028412813,db bank opened saving account bank suggested colleague easy fund transfer internet banking zero balance account additional cost imp neft transaction maintaining rule disciplinary way
"Opened my savings account from State bank of India and i hold this account for more than 5 years ago. I faced lots of issues and everything got resolved by bank. As per the RBI rules, i need to maintain  a minimum balance of Rs. 1000. I had no issue with the Internet banking and mobile app facility.",4.0,0,0.12863213037661972,opened saving account state bank india hold account year ago faced lot issue everything got resolved bank per rbi rule need maintain minimum balance issue internet banking mobile app facility
"I hold the salary account with INDIAN BANK more than 10 year. Interest rate is calculated quarterly, interest is too low. mobile application is user friendly, if server issue happen it takes at least one day to get rectified.. Atms are very sufficient and funds are available always.",4.0,0,0.1810846762735182,hold salary account indian bank year interest rate calculated quarterly interest low mobile application user friendly server issue happen take least one day get rectified atm sufficient fund available always
"From my company, they have provided me a salary account from Indian Bank. I have been using the net banking facility which is good. The card facilities are good but they are not providing any offers. Its a zero balance account. There was enough number of staffs are available to provide me a proper support whenever i visit the branch.",5.0,0,0.04844866284073793,company provided salary account indian bank using net banking facility good card facility good providing offer zero balance account enough number staff available provide proper support whenever visit branch
"I have a saving account with SBI for more than10 years, It is a student account. Minimum balance want to maintain is Rs.5000. There are standard charges applied in Debit card. The ATM are very sufficient. I am using Net banking which is so easy for transaction.",5.0,0,0.07405654331597553,saving account sbi year student account minimum balance want maintain standard charge applied debit card atm sufficient using net banking easy transaction
"There was a reason for choosing the SBI bank because its undertaken by Government. Its a zero balance account. Debit card usage is good and i don't find any hassles. In SBI, i hold a salary account for more than 8 years. They are not taking any hidden charges. If i use the more than 3 transaction from other bank ATM, it will be chargeable.",5.0,0,0.07421397422629833,reason choosing sbi bank undertaken government zero balance account debit card usage good find hassle sbi hold salary account year taking hidden charge use transaction bank atm chargeable
"My previous employer was providing me salary account from Standard Chartered bank. Even though i have salary account, they were not ready  to provide the credit card once i applied also, it got rejected twice. When i asked the customer care, they were not helpful. They have a very protocol because when someone was trying to purchase by using the card by doing some hacks and immediately i received a call standard chartered bank and they asked me to re-apply the card.",1.0,1,0.6655968997484518,previous employer providing salary account standard chartered bank even though salary account ready provide credit card applied also got rejected twice asked customer care helpful protocol someone trying purchase using card hack immediately received call standard chartered bank asked apply card
I haven't used Kotak Mahindra bank salary account much since i hold the account just for one month. I have introduced to new bank by employer since i have changed the job. Its a zero balance account. The executive came to my office to collect all the details. I do use the Internet banking and mobile app facility. Account opening takes a lots of time because they have a strict security protocol,5.0,0,0.04587492203128595,used kotak mahindra bank salary account much since hold account one month introduced new bank employer since changed job zero balance account executive came office collect detail use internet banking mobile app facility account opening take lot time strict security protocol
"State Bank of India debit card facility is too good. I opened this account for almost 10 years before because in my native, only SBI branch was available. Very useful options for  using the debit card in POS machine. Customer care facilities are also prompt in service and the staffs are very friendly.",4.0,0,0.14143943643390966,state bank india debit card facility good opened account almost year native sbi branch available useful option using debit card po machine customer care facility also prompt service staff friendly
"Since its a zero balance account from Kotak mahindra bank hence no need of maintaining a minimum balance account so that i have opened the 811 savings account through their website. After that the executive visited my place to collect the documents. I never done any single transaction from this account so far. After 1 week, they have sent a cheque book and debit card to my residential address.",4.0,0,0.08412349091902788,since zero balance account kotak mahindra bank hence need maintaining minimum balance account opened saving account website executive visited place collect document never done single transaction account far week sent cheque book debit card residential address
I have a Salary account with Karnataka bank They have not offered me any complimentary gift. Its a zero balance account. I have not tried to use their net banking facility but mobile app is easy to use. They are charging Rs. 25 for other bank ATM withdrawals. They are not providing any kind of offer for debit card. I have not approached their customer care till now.,4.0,0,0.1046364291317707,salary account karnataka bank offered complimentary gift zero balance account tried use net banking facility mobile app easy use charging bank atm withdrawal providing kind offer debit card approached customer care till
I need to stand in the long queue in the SBI branch. Chosen my savings account from SBI because the bank is located near to my home. In the beginning it was a zero balance account now they have changed that i need to maintain a minimum balance of Rs. 3000. I don't use the net banking facility of SBI. Staff response was average.,5.0,0,0.05862210866393557,need stand long queue sbi branch chosen saving account sbi bank located near home beginning zero balance account changed need maintain minimum balance use net banking facility sbi staff response average
I am maintaining my salary account with HDFC and i use their services for past 1.5 years. There is no need of visiting the branch in HDFC since all the services are available in online. They are not deducting any kind of charges. I do not use much of the net banking facility. Already I'm suggesting this account to my friends as well.,5.0,0,0.08949659363818746,maintaining salary account hdfc use service past year need visiting branch hdfc since service available online deducting kind charge use much net banking facility already suggesting account friend well
I have been using the City Union Bank salary account for last 4 years. I need to maintain a minimum balance of Rs. 5000. Its really good to use their online banking facility. I never visited the website. They are not taking any kind of hidden charges. Response in the branch was really good.,5.0,0,0.028641914549136224,using city union bank salary account last year need maintain minimum balance really good use online banking facility never visited website taking kind hidden charge response branch really good
"I am holding the salary account with KARNATAKA bank for the past 4 years. I am using debit card the annual charge is Rs.400 . If I make more than 5 transaction, they  wont charge. In ATM, each 5 transactions are free in other bank and same Bank. Customer service was good.",5.0,0,0.04394538988766729,holding salary account karnataka bank past year using debit card annual charge make transaction wont charge atm transaction free bank bank customer service good
"I have Axis Bank Salary account for the past 7 years. I am using net banking and mobile banking service both are used for money transfer, recharge and for credit card bill payment. I have got the direct number of customer care .I am comfortable with the service so far .",5.0,0,0.17148223701303641,axis bank salary account past year using net banking mobile banking service used money transfer recharge credit card bill payment got direct number customer care comfortable service far
"I have opened my savings account from State bank of India. I am maintaining the account for almost 30 years. Its a zero balance account. I have not experienced their net banking facility and mobile app but overall, i'm happy about the services.",5.0,0,0.04576409833432543,opened saving account state bank india maintaining account almost year zero balance account experienced net banking facility mobile app overall happy service
"I have opened the savings account from Indian Bank. I'm not using this account much hence I'm holding only the required minimum balance amount. In my native place, i have opened this account.  I am not experienced of their Internet banking and mobile app.",5.0,0,0.07394708333354845,opened saving account indian bank using account much hence holding required minimum balance amount native place opened account experienced internet banking mobile app
"Axis bank is charging consulting charges for the withdrawal and deposit if i do more than 4 times in a month that too i am able to use this option with in 9 AM to 4 PM if i do any transaction post that, they are charging a money of Rs. 500 excluding GST charges. The reason for holding an account with this bank, I'm receiving Axis cheque from my client which will be processed in 4 hours. Earlier the minimum balance charge was Rs. 3000 and now they have increased upto Rs. 5000.",5.0,0,0.1115107213771917,axis bank charging consulting charge withdrawal deposit time month able use option transaction post charging money excluding gst charge reason holding account bank receiving axis cheque client processed hour earlier minimum balance charge increased upto
"Recently, i have opened the salary account from Axis bank. The executive came to my office to open this account. For the fund transfer, there is no additional charges. In Axis bank, they are charging Rs. 21 for the SMS notification charges which can be avoided since its a salary account.  Its easy to use the Internet banking facility.",5.0,0,0.03320971459738106,recently opened salary account axis bank executive came office open account fund transfer additional charge axis bank charging sm notification charge avoided since salary account easy use internet banking facility
"I  am holding the salary account with HDFC bank for past 8 years. I am using debit card the annual charge is Rs.850. If I make more than 5 IMPS transaction,they charge around Rs.7. In ATM, each 5 transactions are free in other and same Bank ATM further they will charge around Rs.23.75.",4.0,0,0.07471869410768109,holding salary account hdfc bank past year using debit card annual charge make imp transaction charge around atm transaction free bank atm charge around
I am using Axis bank savings account for last 3 years. They are not taking any kind of hidden charges. I need to maintain a minimum balance of Rs. 10000. Actually my friend suggested me that bank is good compared to other private banks. The employee will understand each and every need of the customer in the branch. Net banking facility is really good.,5.0,0,0.04614990283905987,using axis bank saving account last year taking kind hidden charge need maintain minimum balance actually friend suggested bank good compared private bank employee understand every need customer branch net banking facility really good
I have State Bank Of India saving account for the past9 years .I am using net banking service  and mobile banking service for shopping and money transfer .Customer service is also good  and not faced any fraudulent transaction so far.Each and every transaction is safe and secure.,5.0,0,0.050904994302218044,state bank india saving account past year using net banking service mobile banking service shopping money transfer customer service also good faced fraudulent transaction far every transaction safe secure
"Its been more than 8 years since i am having a salary account from HDFC. Its a zero balance account. Its clear to use the Internet banking and mobile app. There is no additional charges for other bank ATM withdrawals. When i visited the branch, the service was good.",5.0,0,0.05772960141255627,year since salary account hdfc zero balance account clear use internet banking mobile app additional charge bank atm withdrawal visited branch service good
I am using HDFC Bank Salary account for the past 4 years .I am using net banking service it is used for credit card bill payment .Customer service is also good and there was no difficulties faced and banking service is much comfortable .There was no fraudulent transaction happened so far.,4.0,0,0.04212524130933509,using hdfc bank salary account past year using net banking service used credit card bill payment customer service also good difficulty faced banking service much comfortable fraudulent transaction happened far
Opened the salary account 6 years back with Axis bank. The service has been really good. I need to maintain a minimum balance of Rs. 2000. There is an additional charges for transferring the money via IMPS and RTGS account. They are deducting the money if i withdraw the money from other ATMs.,5.0,0,0.1947414653948354,opened salary account year back axis bank service really good need maintain minimum balance additional charge transferring money via imp rtgs account deducting money withdraw money atm
"2 years back, i have opened the savings account from Kotak Mahindra bank because i have a demat account with them. I need to maintain a minimum balance of Rs. 25000. I'm using their net banking facility and the options are easily understandable. They don't deduct any charges even if i withdraw the money from other bank ATMs.",5.0,0,0.0986122812594819,year back opened saving account kotak mahindra bank demat account need maintain minimum balance using net banking facility option easily understandable deduct charge even withdraw money bank atm
Opened my savings account from HDFC and i have chosen this bank before 5 years. Since its a private and the service will be good. I need to maintain a minimum balance of Rs. 5000. They are not taking any kind of hidden charges. Branch service is good and the staffs are very kind and co-operative. I can withdraw upto Rs. 5 lakh on a daily basis.,4.0,0,0.08329404562122958,opened saving account hdfc chosen bank year since private service good need maintain minimum balance taking kind hidden charge branch service good staff kind operative withdraw upto lakh daily basis
I have Vijaya Bank saving account for the past 12 years .I am using mobile bankig service it is used for money transfer and this is very much user friendly .Customer service is also good and getting good response .Each and every transaction will be safe and secure .I am satisfied with the overall banking service .,5.0,0,0.028526594360833143,vijaya bank saving account past year using mobile bankig service used money transfer much user friendly customer service also good getting good response every transaction safe secure satisfied overall banking service
"Holding HDFC salary account for last 10 years but i didn't faced any single issue. I have visited their branch once and the staffs are very helpful. Its very good to access the online banking facility. Its a zero balance salary account. There is no requirement of contacting the customer care if i have any, i directly visit their branch. I won't recommend this bank for savings account because minimum balance maintenance charges very high.",4.0,0,0.07390238518484812,holding hdfc salary account last year faced single issue visited branch staff helpful good access online banking facility zero balance salary account requirement contacting customer care directly visit branch recommend bank saving account minimum balance maintenance charge high
"Earlier i had a savings account from SBI and i do not like their services. Because whenever i go to their branch for any kind of services, i need to wait for a long time. Even their staff response was very rude. I haven't interacted with the call center people over the phone.",2.0,1,0.6490118881426225,earlier saving account sbi like service whenever branch kind service need wait long time even staff response rude interacted call center people phone
"Axis bank service is excellent. The employees are very fast in service and their customer care was educative, they are always ready to provide the prompt response. I use their net banking which is good. I don't need to wait in a long queue whenever i visit their branch since its my salary account, there is no minimum balance required. They are not taking any hidden charges till now.",5.0,0,0.1588318173126204,axis bank service excellent employee fast service customer care educative always ready provide prompt response use net banking good need wait long queue whenever visit branch since salary account minimum balance required taking hidden charge till
I am using State Bank Of India Saving account for more than 15 years .I am using net banking service as well as mobile banking service both are very user friendly and it is used for any payments and also for transaction it is used .Every transaction will be safe and secure .,4.0,0,0.11951904926489958,using state bank india saving account year using net banking service well mobile banking service user friendly used payment also transaction used every transaction safe secure
"For more than 5 years,  i'm holding the salary account from HDFC. Its a hassle free account to use. Its a zero balance account. Customer care service is good.  The website is easy to access and i can do the transactions without any hassle. They are not deducting any kind of additional charges for NEFT and IMPS Transactions.",5.0,0,0.07705716641293202,year holding salary account hdfc hassle free account use zero balance account customer care service good website easy access transaction without hassle deducting kind additional charge neft imp transaction
I have Kotak Mahindra Bank Salary account which i am using recently and their net banking service & mobile banking service very much comfortable to access .Mostly am using this service for money transfer  and overall banking service is fine.,5.0,0,0.05823510357519504,kotak mahindra bank salary account using recently net banking service mobile banking service much comfortable access mostly using service money transfer overall banking service fine
I am using Karur Vysya Bank Salary account for the past 6 years .I am using net banking service as well as mobile banking service both are very much comfortable and it is used for money transfer only.There was no difficulties faced so far on using this account .This service was quite average according to me.,4.0,0,0.038695340335151464,using karur vysya bank salary account past year using net banking service well mobile banking service much comfortable used money transfer difficulty faced far using account service quite average according
Holding my salary account from Axis bank and i use it for last 8 years. Its a zero balance account. I am experienced of their net banking facility and mobile app and its good. I have visited their branch 4 years back and they provided me a prompt response. There is no hidden charges deducted so far.,4.0,0,0.02456696341789453,holding salary account axis bank use last year zero balance account experienced net banking facility mobile app good visited branch year back provided prompt response hidden charge deducted far
"I have IDBI saving account for the past 7 years .I am using net banking service as well as mobile banking service both are very much user friendly and it is used mostly for money transfer ,recharge and for Emi payments only.Am  satisfied with the overall banking service.",5.0,0,0.03473521760331627,idbi saving account past year using net banking service well mobile banking service much user friendly used mostly money transfer recharge emi payment satisfied overall banking service
Opened my savings account 5 years ago and i have chosen Karnataka bank because the branch was near to my home hence i can access easily. Their response is getting delayed all the time by their customer care if i called them regarding any issues. I have requested them  to active the Internet banking facility but they have not done the same.,5.0,0,0.15345167669207369,opened saving account year ago chosen karnataka bank branch near home hence access easily response getting delayed time customer care called regarding issue requested active internet banking facility done
"I am using INDUSIND salary account for last 7 years. It is a zero balance account. I can select my required denomination is Indusind bank ATM, which is very useful. Five transactions are free in other bank atm  and can do n number of transaction in existing bank atm. Notification are send on time and the mobile application is very simple and user friendly.",5.0,0,0.11116357139854101,using indusind salary account last year zero balance account select required denomination indusind bank atm useful five transaction free bank atm number transaction existing bank atm notification send time mobile application simple user friendly
Using my savings account from Axis bank i started using this account from the year of 2007. I have to maintain a minimum balance of Rs. 5000. Their Internet banking facility and mobile app is easy to use. They are not taking any kind of hidden charges. I have visited their branch  regarding some issue and the same has been rectified,4.0,0,0.0464650130306154,using saving account axis bank started using account year maintain minimum balance internet banking facility mobile app easy use taking kind hidden charge visited branch regarding issue rectified
"I am holding a saving account  with HDFC bank for more than 2 years. There is no hidden charges in this bank. It is a  minimum balance account to maintain of 10K. I am using mobile app and net banking both are user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ACB charges are applicable if I not maintain a minimum amount in account, on monthly basis charge of 1200 rupees.",5.0,0,0.06966008136838069,holding saving account hdfc bank year hidden charge bank minimum balance account maintain using mobile app net banking user friendly access use get alert message bank whenever transaction acb charge applicable maintain minimum amount account monthly basis charge rupee
"I'm not using Canara bank savings account much. Without any special reason, I have chosen this bank. I went to their branch to open this account and the staffs are very helpful. I need to maintain a minimum balance of Rs. 2,000. I'm not using the net banking facility and mobile app. They are deducting the annual maintenance charges and other ATM withdrawal charges.",5.0,0,0.0303801994038716,using canara bank saving account much without special reason chosen bank went branch open account staff helpful need maintain minimum balance using net banking facility mobile app deducting annual maintenance charge atm withdrawal charge
I am holding saving account with BANK OF INDIA. In this bank mobile app and net banking are not applicable. Need to maintain a minimum balance of 500 rupees. ATM machine is not working.If I not maintain minimum balance charges are applicable of 300 rupees.,4.5,0,0.05248208002652449,holding saving account bank india bank mobile app net banking applicable need maintain minimum balance rupee atm machine working maintain minimum balance charge applicable rupee
Just 4 months before I opened  a salary  account in HDFC bank . There is no hidden charges in this bank. It is a  zero balance account. I am not using mobile app. ATMs and branches are near to reach them directly. I use to get offers message for shopping  and discount will be avail up to 10%.,4.5,0,0.03347037414162126,month opened salary account hdfc bank hidden charge bank zero balance account using mobile app atm branch near reach directly use get offer message shopping discount avail
KARNATAKA BANK service is not up to the mark. The customer service is not giving proper response. It is minimum balance account to maintain of 5000 rupees. So due to this reason I have closed the account. It was opened on 15 years before for savings.,1.0,1,0.71859132265873,karnataka bank service mark customer service giving proper response minimum balance account maintain rupee due reason closed account opened year saving
"I am holding saving account with CANARA BANK for more than 5 years. Their service is good. If I contact for any query they response would be prompt. Need to maintain a minimum balance of 1000 rupees. If not charges are applicable of 150 rupees. Mobile app and net banking, both are user friendly to access.",5.0,0,0.022420606280005403,holding saving account canara bank year service good contact query response would prompt need maintain minimum balance rupee charge applicable rupee mobile app net banking user friendly access
"South Indian bank account was my savings account but now salary is credited to this bank. My friend have suggested me about this bank. I like the mobile app since i do all the transaction with that. I opened the account 3 years back. I do not use the Internet banking. The branch experience was good. Compared to other bank, the charges are cheaper.",5.0,0,0.12037626426661312,south indian bank account saving account salary credited bank friend suggested bank like mobile app since transaction opened account year back use internet banking branch experience good compared bank charge cheaper
I have opened a saving account in BANK OF BARODA for my personal need. I am holding for more than 5 years. It is minimum balance account to maintain of 1000 rupees. SMS charges are available. I use to get alert message on delay of 1 hour. Mobile app is good to use.,4.0,0,0.16567496240381163,opened saving account bank baroda personal need holding year minimum balance account maintain rupee sm charge available use get alert message delay hour mobile app good use
I am holding salary account with SBI for more than 10 years. There is no hidden charges in this bank. It is a  zero balance account. I am using mobile app and it is user friendly to access. SMS and alert charges are applicable in this account. I use to get an alert messages from bank whenever I do a transaction. ATM charges are applicable if I do transaction more than 5 times in a month.,5.0,0,0.09233857545171889,holding salary account sbi year hidden charge bank zero balance account using mobile app user friendly access sm alert charge applicable account use get alert message bank whenever transaction atm charge applicable transaction time month
Using my savings account from Bank of Baroda and i am having this for last 12 years. I'm not checked about the minimum balance. I have not experienced of their Internet banking and mobile app. I have visited the ISRO Layout branch and they are giving a good response because the staffs are very friendly.,5.0,0,0.031145029028303947,using saving account bank baroda last year checked minimum balance experienced internet banking mobile app visited isro layout branch giving good response staff friendly
"From the Oriental bank, I'm holding the account for past 3 years. I didn't face any issued till now. Its a zero balance maintenance account since its my salary account and the executive came to my office to open this account. Overall the process was good and easy.",4.0,0,0.05888532596057974,oriental bank holding account past year face issued till zero balance maintenance account since salary account executive came office open account overall process good easy
I have opened the savings account from State Bank of India and i took the account 4 years ago. Its because of the good service than any other banks so that i availed this account. Its good to use the Internet banking and mobile app facility. I need to maintain a minimum balance of Rs. 1000 and they are charging for other bank ATM withdrawals.,5.0,0,0.07244098885934382,opened saving account state bank india took account year ago good service bank availed account good use internet banking mobile app facility need maintain minimum balance charging bank atm withdrawal
I am holding a salary account with AXIS BANK for the past 4 years. There is no any hidden charges are avail in this account. Near to my place there is only one cash deposit machine but nowadays which is out of service and earlier it was useful. So I am unable to use it. I am using both mobile app and net banking both are user friendly. No ATM charges are available.,5.0,0,0.037861795320076184,holding salary account axis bank past year hidden charge avail account near place one cash deposit machine nowadays service earlier useful unable use using mobile app net banking user friendly atm charge available
I am holding a saving account with KOTAK bank for more than 3 years. Whenever I try to withdraw some money charges are applicable  and high in this bank. So later I have stopped using for withdrawing the amount. I am using mobile app and net banking both are user friendly. It is zero balance account. I get alert message as well mail whenever I do transaction.,1.0,1,0.5754282396765109,holding saving account kotak bank year whenever try withdraw money charge applicable high bank later stopped using withdrawing amount using mobile app net banking user friendly zero balance account get alert message well mail whenever transaction
I have been using the salary account from HDFC bank. I went to their branch and the service has been good. Its a zero balance account. Net banking and mobile app is very useful. The website is easy to understand. They are deducing nominal charges for the fund transfer as per the bank policies.,5.0,0,0.010899981875058848,using salary account hdfc bank went branch service good zero balance account net banking mobile app useful website easy understand deducing nominal charge fund transfer per bank policy
I am using Corporation Bank saving account .I am using net banking service as well as mobile banking service both are very user friendly .Each transaction will be safe and secure and there was no difficulties faced so far .I am satisfied with the service.,5.0,0,0.09341538059569146,using corporation bank saving account using net banking service well mobile banking service user friendly transaction safe secure difficulty faced far satisfied service
"I am having Vijaya Bank Saving account .This saving account is very useful ,I am using net banking service as well as mobile banking service both are very user friendly and customer service is also good and there was no difficulties faced so far on using this bank account .",5.0,0,0.06265575494074245,vijaya bank saving account saving account useful using net banking service well mobile banking service user friendly customer service also good difficulty faced far using bank account
I have Canara Bank saving account till now .I am using net banking service as well as mobile banking service both are very user friendly .I am using this service to check transaction details .Customer service is also good and there was no difficulties faced so far .,5.0,0,0.07596186204826158,canara bank saving account till using net banking service well mobile banking service user friendly using service check transaction detail customer service also good difficulty faced far
I have been using the salary account with Bank of Baroda and i am holding it for last 8 years. I am not experienced of their net banking facility but mobile banking options are easy to use. I'm not withdrawing the money from other ATM hence I'm not aware of the charges. I am always maintaining a minimum balance of Rs. 10000.,5.0,0,0.05771607716646821,using salary account bank baroda holding last year experienced net banking facility mobile banking option easy use withdrawing money atm hence aware charge always maintaining minimum balance
"2 months before, i have opened the savings account from Oriental bank of Commerce. Since the bank is nearby my place so that i have selected this bank. They have sent me a debit card and cheque on time once i opened the account. I have visited their branch directly to open this account. The branch is not much crowded and the response is prompt.",5.0,0,0.09752969433630237,month opened saving account oriental bank commerce since bank nearby place selected bank sent debit card cheque time opened account visited branch directly open account branch much crowded response prompt
"Last 6 years, i am using the salary account from SBI. Its convenient to use their Internet banking and mobile app facility. Its a zero balance account. Frequently, i have visited their branch and the response is good. The staffs are responsive.  I am receiving the notification when i am doing the withdrawals and deposit.",5.0,0,0.05475146064954984,last year using salary account sbi convenient use internet banking mobile app facility zero balance account frequently visited branch response good staff responsive receiving notification withdrawal deposit
I am having a salary account with AXIS bank for more than 2-3 years. No need to maintain a minimum balance and some charges are applicable in this account based on transaction. Mobile app and net banking both are user friendly to access. If I contact the customer service is taking long time to connect them around 20 minutes which can be easy.,5.0,0,0.029938961642928707,salary account axis bank year need maintain minimum balance charge applicable account based transaction mobile app net banking user friendly access contact customer service taking long time connect around minute easy
I  am using State Bank Of India saving account for the past 15 years.I am using net banking service as well as mobile banking service both are much useful.This service is very useful for money transfer and it is very user friendly .I have not faced any drawbacks so far .Customer service was pretty good and  i am satisfied with the service .,4.0,0,0.034621871752237875,using state bank india saving account past year using net banking service well mobile banking service much useful service useful money transfer user friendly faced drawback far customer service pretty good satisfied service
I am holding salary account with AXIS BANK for more than a year. There is no any hidden charges are avail. Since it is a salary account no need to maintain a minimum balance. ATM and branches are near and the services are good. I use to get alert messages on time.,3.5,0,0.011967719980259372,holding salary account axis bank year hidden charge avail since salary account need maintain minimum balance atm branch near service good use get alert message time
"For my personal purpose,  I have opened a saving account with CANARA bank on 10 years before. Need to maintain a minimum balance of 1000 rupees. If I do a transactions more than 6 times then ATM charges are applicable of 100 rupees. I am using net banking and it is user friendly. I use to get message if any offers avail from this bank.",4.5,0,0.02437347597113364,personal purpose opened saving account canara bank year need maintain minimum balance rupee transaction time atm charge applicable rupee using net banking user friendly use get message offer avail bank
I am holding salary account with SBI for more than 5 years. I am not getting any issue for account transfer and by their mobile banking itself can switch to easy process fpr amount transfer. No need to maintain a minimum balance on this account. ATM charges are avail if I exceed more than 4 transactions then charges are apply.,5.0,0,0.055329791231507226,holding salary account sbi year getting issue account transfer mobile banking switch easy process fpr amount transfer need maintain minimum balance account atm charge avail exceed transaction charge apply
"For my personal needs, I have opened  the saving account with HDFC bank on 8 years before. It is a minimum balance account  of 10K. I don't use much ATM rather I would prefer to use online transaction. If I get any offers directly I get call from bank and they will provide the details. I am using mobile app and net banking both are user friendly.",5.0,0,0.03348300106336895,personal need opened saving account hdfc bank year minimum balance account use much atm rather would prefer use online transaction get offer directly get call bank provide detail using mobile app net banking user friendly
I am holding salary account with AXIS bank for the past 2 years. Since it is salary account no need to maintain a minimum balance account. There is no any charges are avail in this account. I use to get alert messages and as well mails on time whenever I do transaction. No ATM charges are applicable.,5.0,0,0.060898381446910156,holding salary account axis bank past year since salary account need maintain minimum balance account charge avail account use get alert message well mail time whenever transaction atm charge applicable
"From 2005, i have been using the savings account from Andhra bank because in this bank only i have started carrier. Earlier i have used the online banking and mobile app facility both is very good.  I have visited their branch for dropping the money or general enquiry and the response was fine.",5.0,0,0.0295419871402829,using saving account andhra bank bank started carrier earlier used online banking mobile app facility good visited branch dropping money general enquiry response fine
Opened my salary account from Axis bank and i am holding this account for last 2 months. Its a zero balance account. There is no extra charges for the fund transfer facility. They are not giving any good offers for debit card. I'm not yet visited their branch.,5.0,0,0.04776523498328124,opened salary account axis bank holding account last month zero balance account extra charge fund transfer facility giving good offer debit card yet visited branch
"In my first office, they have provided me a salary account with SBI once i resigned my job, i have converted my account into savings account without any charges. I need to maintain a balance of Rs. 3000 after the conversion because earlier it was a zero balance account. SBI staff response is very good.",4.0,0,0.1376868876417927,first office provided salary account sbi resigned job converted account saving account without charge need maintain balance conversion earlier zero balance account sbi staff response good
"I am doing all my transactions through HDFC Bank. Its been 2 years, which is a salary cum savings account. There is no requirement for minimum balance but am keeping some balance on a monthly basis. The branch is near by to my residence. Customer service was good. They have provided me an international debit card.",5.0,0,0.13518343204460137,transaction hdfc bank year salary cum saving account requirement minimum balance keeping balance monthly basis branch near residence customer service good provided international debit card
"Took my savings account 3 years ago. I have chosen State bank of India because its one of the best bank in India. I gone to the branch and the response is really good. I have not tried the net banking facility. They are not deducted any kind of hidden charges in my account. In a day, i am able to withdraw a money upto Rs. 20000 from the ATM under a classic account.",5.0,0,0.10267315159652422,took saving account year ago chosen state bank india one best bank india gone branch response really good tried net banking facility deducted kind hidden charge account day able withdraw money upto atm classic account
"My previous savings account in Canara bank and its one of the public sector bank even though the service is really good. I need to hold a balance of Rs. 1000. 9 years back, i have started using this account. I can find the ATMs in all the places but I do not find any offers. When i do transaction, i receive the notification immediately.",5.0,0,0.18381875323361385,previous saving account canara bank one public sector bank even though service really good need hold balance year back started using account find atm place find offer transaction receive notification immediately
"Near about 1.5 year, i have been holding the salary account with Bank of Baroda. Its a zero balance account. I have not used the Internet banking facility but app is there and I'm using it for checking mini statement and balance enquiry. I went to the branch and the response is awesome.",5.0,0,0.01264460208930904,near year holding salary account bank baroda zero balance account used internet banking facility app using checking mini statement balance enquiry went branch response awesome
I have Kotak Mahindra Bank Saving account which i am using for the past 2 years .I am using net banking service as well as mobile banking service both are very useful and it is used for money transfer  and recharge .Each transaction details can be tracked through  online as well .,5.0,0,0.13065588841387163,kotak mahindra bank saving account using past year using net banking service well mobile banking service useful used money transfer recharge transaction detail tracked online well
I have been using salary account with HDFC bank for more than 8 years and its been very good experience. This is an international debit card and i can withdraw cash every day Rs. 50k and also i am getting alert messages. If i do 5 transactions with other bank ATM's then they charge Rs. 20.,5.0,0,0.06851700981280522,using salary account hdfc bank year good experience international debit card withdraw cash every day also getting alert message transaction bank atm charge
I have Axis Bank saving account which i am using for the past 2 years .I am getting message alert as well as email alert .Customer  service is also good and satisfied .Each and every transaction will be safe and secure .Banking service is much comfortable and there was no difficulties faced so far .,4.0,0,0.031171947428843678,axis bank saving account using past year getting message alert well email alert customer service also good satisfied every transaction safe secure banking service much comfortable difficulty faced far
I hold a salary account with Canara bank for more than 3 years. I use net banking facilities which is easy and very useful for fund transfer.Debit card maintains charges are around Rs.150 to 200 per year. ATMs are very sufficient. Customer support is very good.,4.0,0,0.02514050604364758,hold salary account canara bank year use net banking facility easy useful fund transfer debit card maintains charge around per year atm sufficient customer support good
